Age,Workclass,Education,Education-num,Marital_status,Occupation,Relationship,Race,Sex,Hours_per_week,Native_country,Salary
"<41,65>",Private,Some-college,10,Divorced,Tech-support,Not-in-family,Black,Female,"<21,40>",Trinadad&Tobago,<=50K
"<41,65>",Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,"<41,60>",United-States,>50K
"<26,40>",Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",Japan,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,>50K
"<41,65>",Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",State-gov,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,"<0,20>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,"<81,99>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,"<61,80>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,"<41,60>",United-States,>50K
"<41,65>",State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,"<41,60>",France,>50K
"<17,25>",State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,"<0,20>",United-States,<=50K
"<41,65>",Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<21,40>",Mexico,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Assoc-acdm,12,Widowed,Tech-support,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,10th,6,Divorced,Other-service,Not-in-family,Black,Female,"<21,40>",United-States,<=50K
"<41,65>",Federal-gov,HS-grad,9,Separated,Exec-managerial,Not-in-family,Black,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,9th,5,Widowed,Other-service,Not-in-family,White,Female,"<21,40>",Puerto-Rico,<=50K
"<26,40>",Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,"<21,40>",United-States,>50K
"<26,40>",Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,"<61,80>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Federal-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,"<21,40>",United-States,<=50K
"<26,40>",State-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,"<21,40>",United-States,>50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,"<21,40>",Guatemala,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<66,90>",Self-emp-inc,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",Puerto-Rico,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,"<61,80>",United-States,<=50K
"<41,65>",Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,"<21,40>",United-States,<=50K
"<66,90>",Private,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",United-States,>50K
"<17,25>",Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,"<21,40>",Mexico,<=50K
"<26,40>",Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,"<0,20>",United-States,<=50K
"<41,65>",State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,"<41,60>",Poland,<=50K
"<26,40>",Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Local-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,5th-6th,3,Never-married,Handlers-cleaners,Own-child,White,Male,"<21,40>",El-Salvador,<=50K
"<17,25>",Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Local-gov,Masters,14,Divorced,Adm-clerical,Unmarried,White,Female,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<61,80>",United-States,<=50K
"<41,65>",State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<66,90>",Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,"<0,20>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,"<21,40>",United-States,<=50K
"<66,90>",State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,11th,7,Never-married,Priv-house-serv,Other-relative,White,Female,"<21,40>",Mexico,<=50K
"<26,40>",Private,Some-college,10,Widowed,Prof-specialty,Own-child,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Separated,Other-service,Own-child,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Local-gov,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",Nicaragua,>50K
"<26,40>",Private,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,"<21,40>",Philippines,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,"<41,60>",Jamaica,<=50K
"<26,40>",Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,"<21,40>",England,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Self-emp-inc,HS-grad,9,Separated,Sales,Unmarried,White,Female,"<0,20>",Honduras,<=50K
"<26,40>",Private,1st-4th,2,Never-married,Farming-fishing,Not-in-family,Other,Male,"<41,60>",Mexico,<=50K
"<41,65>",Private,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,"<21,40>",United-States,>50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,>50K
"<17,25>",Private,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,"<0,20>",Taiwan,<=50K
"<41,65>",Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,"<21,40>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",United-States,>50K
"<26,40>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<41,60>",United-States,>50K
"<66,90>",Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,"<0,20>",South,<=50K
"<26,40>",Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,>50K
"<17,25>",Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,"<0,20>",United-States,<=50K
"<41,65>",Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,"<41,60>",United-States,<=50K
"<26,40>",Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,"<41,60>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,"<0,20>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,"<21,40>",United-States,>50K
"<41,65>",Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<41,60>",United-States,<=50K
"<26,40>",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,"<21,40>",United-States,<=50K
"<41,65>",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"<41,60>",United-States,>50K
"<26,40>",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"<61,80>",United-States,>50K
"<26,40>",Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,"<21,40>",United-States,<=50K
"<26,40>",Local-gov,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,"<21,40>",Guatemala,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,"<61,80>",United-States,<=50K
"<26,40>",Private,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,"<21,40>",United-States,<=50K
"<26,40>",Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,"<41,60>",United-States,<=50K
"<41,65>",Private,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,"<21,40>",Jamaica,<=50K
"<41,65>",State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",United-States,<=50K
"<41,65>",State-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,"<41,60>",United-States,>50K
"<17,25>",Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Black,Male,"<21,40>",Jamaica,<=50K
"<41,65>",Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,"<21,40>",United-States,<=50K
"<26,40>",Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,"<21,40>",United-States,<=50K
"<17,25>",Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,"<61,80>",United-States,<=50K
"<26,40>",State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,"<21,40>",United-States,<=50K
"<17,25>",Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"<21,40>",United-States,<=50K
